Attribute,Date,Emp Code,Employee Status,Month,Sum of Value
Branch Meetings,2024-02-01 00:00:00,104,Active, Feb,26
Branch Meetings,2024-02-01 00:00:00,105,Active, Feb,68
Branch Meetings,2024-02-01 00:00:00,106,Active, Feb,79
Branch Meetings,2024-02-01 00:00:00,107,Active, Feb,88
Branch Meetings,2024-02-01 00:00:00,108,Active, Feb,72
Branch Meetings,2024-02-01 00:00:00,109,Active, Feb,38
Branch Meetings,2024-02-01 00:00:00,110,Active, Feb,43
Branch Meetings,2024-02-01 00:00:00,111,Active, Feb,15
Branch Meetings,2024-02-01 00:00:00,112,Active, Feb,95
Branch Meetings,2024-02-01 00:00:00,113,Active, Feb,108
Branch Meetings,2024-02-01 00:00:00,114,Active, Feb,25
Branch Meetings,2024-02-01 00:00:00,115,Active, Feb,61
Branch Meetings,2024-02-01 00:00:00,116,Active, Feb,65
Branch Meetings,2024-02-01 00:00:00,117,Active, Feb,80
Branch Meetings,2024-02-01 00:00:00,118,Active, Feb,52
Branch Meetings,2024-02-01 00:00:00,119,Active, Feb,26
Branch Meetings,2024-02-01 00:00:00,120,Active, Feb,53
Branch Meetings,2024-02-01 00:00:00,121,Active, Feb,47
Branch Meetings,2024-02-01 00:00:00,122,Active, Feb,69
Branch Meetings,2024-02-01 00:00:00,123,Active, Feb,63
Branch Meetings,2024-02-01 00:00:00,124,Active, Feb,103
Branch Meetings,2024-02-01 00:00:00,125,Active, Feb,38
Branch Meetings,2024-02-01 00:00:00,126,Active, Feb,110
Branch Meetings,2024-02-01 00:00:00,127,Active, Feb,67
Branch Meetings,2024-02-01 00:00:00,128,Active, Feb,71
Branch Meetings,2024-02-01 00:00:00,129,Active, Feb,60
Branch Meetings,2024-02-01 00:00:00,130,Active, Feb,51
Branch Meetings,2024-02-01 00:00:00,131,Active, Feb,28
Branch Meetings,2024-02-01 00:00:00,132,Active, Feb,53
Branch Meetings,2024-02-01 00:00:00,133,Active, Feb,10
Branch Meetings,2024-02-01 00:00:00,134,Active, Feb,29
Branch Meetings,2024-02-01 00:00:00,135,Active, Feb,100
Branch Meetings,2024-02-01 00:00:00,136,Active, Feb,27
Branch Meetings,2024-02-01 00:00:00,137,Active, Feb,42
Branch Meetings,2024-02-01 00:00:00,138,Active, Feb,110
Branch Meetings,2024-02-01 00:00:00,139,Active, Feb,75
Branch Meetings,2024-02-01 00:00:00,140,Active, Feb,45
Branch Meetings,2024-02-01 00:00:00,141,Active, Feb,64
Branch Meetings,2024-02-01 00:00:00,142,Active, Feb,50
Branch Meetings,2024-02-01 00:00:00,143,Active, Feb,15
Branch Meetings,2024-02-01 00:00:00,144,Active, Feb,96
Branch Meetings,2024-02-01 00:00:00,145,Active, Feb,15
Branch Meetings,2024-02-01 00:00:00,146,Active, Feb,53
Branch Meetings,2024-02-01 00:00:00,147,Active, Feb,11
Branch Meetings,2024-02-01 00:00:00,148,Active, Feb,94
Branch Meetings,2024-02-01 00:00:00,149,Active, Feb,91
Branch Meetings,2024-02-01 00:00:00,150,Active, Feb,10
Branch Meetings,2024-02-01 00:00:00,151,Active, Feb,50
Branch Meetings,2024-02-01 00:00:00,152,Active, Feb,64
Branch Meetings,2024-02-01 00:00:00,153,Active, Feb,56
Branch Meetings,2024-02-01 00:00:00,154,Active, Feb,95
Branch Meetings,2024-02-01 00:00:00,155,Active, Feb,21
Branch Meetings,2024-02-01 00:00:00,156,Active, Feb,75
Branch Meetings,2024-02-01 00:00:00,157,Active, Feb,18
Branch Meetings,2024-02-01 00:00:00,158,Active, Feb,67
Branch Meetings,2024-02-01 00:00:00,159,Active, Feb,49
Branch Meetings,2024-02-01 00:00:00,160,Active, Feb,48
Branch Meetings,2024-02-01 00:00:00,161,Active, Feb,91
Branch Meetings,2024-02-01 00:00:00,162,Active, Feb,23
Branch Meetings,2024-02-01 00:00:00,163,Active, Feb,69
Branch Meetings,2024-02-01 00:00:00,164,Active, Feb,71
Branch Meetings,2024-02-01 00:00:00,165,Active, Feb,35
Branch Meetings,2024-02-01 00:00:00,166,Active, Feb,79
Branch Meetings,2024-02-01 00:00:00,167,Active, Feb,44
Branch Meetings,2024-02-01 00:00:00,168,Active, Feb,88
Branch Meetings,2024-02-01 00:00:00,169,Active, Feb,99
Branch Meetings,2024-02-01 00:00:00,170,Active, Feb,71
Branch Meetings,2024-02-01 00:00:00,171,Active, Feb,67
Branch Meetings,2024-02-01 00:00:00,172,Active, Feb,66
Branch Meetings,2024-02-01 00:00:00,173,Active, Feb,30
Branch Meetings,2024-02-01 00:00:00,174,Active, Feb,107
Branch Meetings,2024-02-01 00:00:00,175,Active, Feb,34
Branch Meetings,2024-02-01 00:00:00,176,Active, Feb,13
Branch Meetings,2024-02-01 00:00:00,177,Active, Feb,81
Branch Meetings,2024-02-01 00:00:00,178,Active, Feb,79
Branch Meetings,2024-02-01 00:00:00,179,Active, Feb,46
Branch Meetings,2024-02-01 00:00:00,180,Active, Feb,37
Branch Meetings,2024-02-01 00:00:00,181,Active, Feb,42
Branch Meetings,2024-02-01 00:00:00,182,Active, Feb,55
Branch Meetings,2024-02-01 00:00:00,183,Active, Feb,53
Branch Meetings,2024-02-01 00:00:00,184,Active, Feb,31
Branch Meetings,2024-02-01 00:00:00,185,Active, Feb,72
Branch Meetings,2024-02-01 00:00:00,186,Active, Feb,53
Branch Meetings,2024-02-01 00:00:00,187,Active, Feb,13
Branch Meetings,2024-02-01 00:00:00,188,Active, Feb,98
Branch Meetings,2024-02-01 00:00:00,189,Active, Feb,44
Branch Meetings,2024-02-01 00:00:00,190,Active, Feb,103
Branch Meetings,2024-02-01 00:00:00,191,Active, Feb,102
Branch Meetings,2024-02-01 00:00:00,192,Active, Feb,78
Branch Meetings,2024-02-01 00:00:00,193,Active, Feb,86
Branch Meetings,2024-02-01 00:00:00,194,Active, Feb,53
Branch Meetings,2024-02-01 00:00:00,195,Active, Feb,47
Branch Meetings,2024-02-01 00:00:00,196,Active, Feb,45
Branch Meetings,2024-02-01 00:00:00,197,Active, Feb,32
Branch Meetings,2024-02-01 00:00:00,198,Active, Feb,11
Branch Meetings,2024-02-01 00:00:00,199,Active, Feb,38
Branch Meetings,2024-02-01 00:00:00,200,Active, Feb,66
Branch Meetings,2024-02-01 00:00:00,201,Active, Feb,41
Branch Meetings,2024-02-01 00:00:00,202,Active, Feb,68
Branch Meetings,2024-02-01 00:00:00,203,Active, Feb,70
Branch Meetings,2024-02-01 00:00:00,204,Active, Feb,85
Branch Meetings,2024-02-01 00:00:00,205,Active, Feb,73
Branch Meetings,2024-02-01 00:00:00,206,Active, Feb,15
Branch Meetings,2024-02-01 00:00:00,207,Active, Feb,83
Branch Meetings,2024-02-01 00:00:00,208,Active, Feb,85
Branch Meetings,2024-02-01 00:00:00,209,Active, Feb,75
Branch Meetings,2024-02-01 00:00:00,210,Active, Feb,70
Branch Meetings,2024-02-01 00:00:00,211,Active, Feb,82
Branch Meetings,2024-02-01 00:00:00,212,Active, Feb,66
Branch Meetings,2024-02-01 00:00:00,213,Active, Feb,60
Branch Meetings,2024-02-01 00:00:00,214,Active, Feb,57
Branch Meetings,2024-02-01 00:00:00,215,Active, Feb,68
Branch Meetings,2024-02-01 00:00:00,216,Active, Feb,49
Branch Meetings,2024-02-01 00:00:00,217,Active, Feb,106
Branch Meetings,2024-02-01 00:00:00,218,Active, Feb,42
Branch Meetings,2024-02-01 00:00:00,219,Active, Feb,104
Branch Meetings,2024-02-01 00:00:00,220,Active, Feb,85
Branch Meetings,2024-02-01 00:00:00,221,Active, Feb,110
Branch Meetings,2024-02-01 00:00:00,222,Active, Feb,57
Branch Meetings,2024-02-01 00:00:00,223,Active, Feb,98
Branch Meetings,2024-02-01 00:00:00,224,Active, Feb,55
Branch Meetings,2024-02-01 00:00:00,225,Active, Feb,12
Branch Meetings,2024-02-01 00:00:00,226,Active, Feb,25
Branch Meetings,2024-02-01 00:00:00,227,Active, Feb,79
Branch Meetings,2024-02-01 00:00:00,228,Active, Feb,93
Branch Meetings,2024-02-01 00:00:00,229,Active, Feb,64
Branch Meetings,2024-02-01 00:00:00,230,Active, Feb,22
Branch Meetings,2024-02-01 00:00:00,231,Active, Feb,36
Branch Meetings,2024-02-01 00:00:00,232,Active, Feb,26
Branch Meetings,2024-02-01 00:00:00,233,Active, Feb,52
Branch Meetings,2024-02-01 00:00:00,234,Active, Feb,43
Branch Meetings,2024-02-01 00:00:00,235,Active, Feb,48
Branch Meetings,2024-02-01 00:00:00,236,Active, Feb,32
Branch Meetings,2024-02-01 00:00:00,237,Active, Feb,72
Branch Meetings,2024-02-01 00:00:00,238,Active, Feb,76
Branch Meetings,2024-02-01 00:00:00,239,Active, Feb,107
Branch Meetings,2024-02-01 00:00:00,240,Active, Feb,55
Branch Meetings,2024-02-01 00:00:00,241,Active, Feb,51
Branch Meetings,2024-02-01 00:00:00,242,Active, Feb,44
Branch Meetings,2024-02-01 00:00:00,243,Active, Feb,47
Branch Meetings,2024-02-01 00:00:00,244,Active, Feb,25
Branch Meetings,2024-02-01 00:00:00,245,Active, Feb,23
Branch Meetings,2024-02-01 00:00:00,246,Active, Feb,78
Branch Meetings,2024-02-01 00:00:00,247,Active, Feb,29
Branch Meetings,2024-02-01 00:00:00,248,Active, Feb,22
Branch Meetings,2024-02-01 00:00:00,249,Active, Feb,75
Branch Meetings,2024-02-01 00:00:00,250,Active, Feb,16
Branch Meetings,2024-02-01 00:00:00,251,Active, Feb,78
Branch Meetings,2024-02-01 00:00:00,252,Active, Feb,12
Branch Meetings,2024-02-01 00:00:00,253,Active, Feb,95
Branch Meetings,2024-02-01 00:00:00,254,Active, Feb,52
Branch Meetings,2024-02-01 00:00:00,255,Exited, Feb,0
Branch Meetings,2024-02-01 00:00:00,256,Exited, Feb,0
Branch Meetings,2024-02-01 00:00:00,257,Exited, Feb,0
Branch Meetings,2024-02-01 00:00:00,258,Exited, Feb,0
Branch Meetings,2024-02-01 00:00:00,259,Exited, Feb,0
Branch Meetings,2024-02-01 00:00:00,260,Exited, Feb,0
Branch Meetings,2024-02-01 00:00:00,261,Exited, Feb,0
Branch Meetings,2024-02-01 00:00:00,262,Exited, Feb,0
Branch Meetings,2024-02-01 00:00:00,263,Exited, Feb,0
Branch Meetings,2024-02-01 00:00:00,264,Exited, Feb,73
Branch Meetings,2024-02-01 00:00:00,265,Exited, Feb,0
Branch Meetings,2024-02-01 00:00:00,266,Exited, Feb,25
Branch Meetings,2024-02-01 00:00:00,267,Exited, Feb,55
Branch Meetings,2024-02-01 00:00:00,268,Exited, Feb,0
Branch Meetings,2024-02-01 00:00:00,269,Exited, Feb,51
Branch Meetings,2024-02-01 00:00:00,270,Exited, Feb,56
Branch Meetings,2024-02-01 00:00:00,271,Exited, Feb,103
Branch Meetings,2024-02-01 00:00:00,272,Exited, Feb,92
Branch Meetings,2024-02-01 00:00:00,273,Exited, Feb,89
Branch Meetings,2024-02-01 00:00:00,274,Exited, Feb,61
Branch Meetings,2024-02-01 00:00:00,275,Exited, Feb,61
Branch Meetings,2024-02-01 00:00:00,276,Exited, Feb,75
Branch Meetings,2024-02-01 00:00:00,277,Exited, Feb,72
Branch Meetings,2024-02-01 00:00:00,278,Exited, Feb,101
Branch Meetings,2024-02-01 00:00:00,279,Exited, Feb,0
Branch Meetings,2024-02-01 00:00:00,280,Exited, Feb,88
Branch Meetings,2024-02-01 00:00:00,281,Exited, Feb,91
Branch Meetings,2024-02-01 00:00:00,282,Exited, Feb,0
Branch Meetings,2024-02-01 00:00:00,283,Exited, Feb,63
Branch Meetings,2024-02-01 00:00:00,284,Exited, Feb,109
Branch Meetings,2024-02-01 00:00:00,285,Exited, Feb,44
Branch Meetings,2024-02-01 00:00:00,286,Exited, Feb,0
Branch Meetings,2024-02-01 00:00:00,287,Exited, Feb,47
Branch Meetings,2024-02-01 00:00:00,288,Exited, Feb,32
Branch Meetings,2024-02-01 00:00:00,289,Exited, Feb,104
Branch Meetings,2024-02-01 00:00:00,290,Exited, Feb,103
Branch Meetings,2024-02-01 00:00:00,291,Exited, Feb,90
Branch Meetings,2024-02-01 00:00:00,292,Exited, Feb,50
Branch Meetings,2024-02-01 00:00:00,293,Exited, Feb,83
Branch Meetings,2024-02-01 00:00:00,294,Exited, Feb,58
Branch Meetings,2024-02-01 00:00:00,295,Exited, Feb,92
Branch Meetings,2024-02-01 00:00:00,296,Exited, Feb,94
Branch Meetings,2024-02-01 00:00:00,297,Exited, Feb,49
Branch Meetings,2024-02-01 00:00:00,298,Exited, Feb,38
Branch Meetings,2024-02-01 00:00:00,299,Exited, Feb,16
Branch Meetings,2024-02-01 00:00:00,300,Exited, Feb,77
Branch Meetings,2024-02-01 00:00:00,301,Exited, Feb,0
Branch Meetings,2024-02-01 00:00:00,302,Exited, Feb,26
Branch Meetings,2024-02-01 00:00:00,303,Exited, Feb,46
Branch Meetings,2024-02-01 00:00:00,304,Exited, Feb,60
Branch Meetings,2024-02-01 00:00:00,305,Exited, Feb,64
Branch Meetings,2024-02-01 00:00:00,306,Exited, Feb,53
Branch Meetings,2024-02-01 00:00:00,307,Exited, Feb,25
Branch Meetings,2024-02-01 00:00:00,308,Exited, Feb,0
Branch Meetings,2024-02-01 00:00:00,309,Exited, Feb,0
Branch Meetings,2024-02-01 00:00:00,310,Exited, Feb,100
Branch Meetings,2024-02-01 00:00:00,311,Exited, Feb,41
Branch Meetings,2024-02-01 00:00:00,312,Exited, Feb,0
Branch Meetings,2024-02-01 00:00:00,313,Exited, Feb,88
Branch Meetings,2024-02-01 00:00:00,314,Exited, Feb,107
Branch Meetings,2024-02-01 00:00:00,315,Exited, Feb,110
Branch Meetings,2024-02-01 00:00:00,316,Exited, Feb,45
Branch Meetings,2024-02-01 00:00:00,317,Exited, Feb,24
Branch Meetings,2024-02-01 00:00:00,318,Exited, Feb,0
Branch Meetings,2024-02-01 00:00:00,319,Exited, Feb,32
Branch Meetings,2024-02-01 00:00:00,320,Exited, Feb,27
Branch Meetings,2024-02-01 00:00:00,321,Exited, Feb,41
Branch Meetings,2024-02-01 00:00:00,322,Exited, Feb,69
Branch Meetings,2024-02-01 00:00:00,323,Exited, Feb,20
Branch Meetings,2024-02-01 00:00:00,324,Exited, Feb,0
Branch Meetings,2024-02-01 00:00:00,325,Exited, Feb,90
Branch Meetings,2024-02-01 00:00:00,326,Exited, Feb,60
Branch Meetings,2024-02-01 00:00:00,327,Exited, Feb,15
Branch Meetings,2024-02-01 00:00:00,328,Exited, Feb,0
Branch Meetings,2024-02-01 00:00:00,329,Exited, Feb,56
Branch Meetings,2024-02-01 00:00:00,330,Exited, Feb,18
Branch Meetings,2024-03-01 00:00:00,1,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,2,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,3,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,4,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,5,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,6,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,7,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,8,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,9,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,10,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,11,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,12,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,13,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,14,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,15,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,16,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,17,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,18,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,19,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,20,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,21,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,22,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,23,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,24,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,25,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,26,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,27,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,28,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,29,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,30,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,31,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,32,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,33,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,34,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,35,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,36,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,37,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,38,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,39,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,40,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,41,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,42,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,43,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,44,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,45,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,46,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,47,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,48,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,49,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,50,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,51,Active, Mar,0
Branch Meetings,2024-03-01 00:00:00,52,Active, Mar,71
Branch Meetings,2024-03-01 00:00:00,53,Active, Mar,25
Branch Meetings,2024-03-01 00:00:00,54,Active, Mar,22
Branch Meetings,2024-03-01 00:00:00,55,Active, Mar,24
Branch Meetings,2024-03-01 00:00:00,56,Active, Mar,40
Branch Meetings,2024-03-01 00:00:00,57,Active, Mar,91
Branch Meetings,2024-03-01 00:00:00,58,Active, Mar,36
Branch Meetings,2024-03-01 00:00:00,59,Active, Mar,45
Branch Meetings,2024-03-01 00:00:00,60,Active, Mar,43
Branch Meetings,2024-03-01 00:00:00,61,Active, Mar,108
Branch Meetings,2024-03-01 00:00:00,62,Active, Mar,76
Branch Meetings,2024-03-01 00:00:00,63,Active, Mar,14
Branch Meetings,2024-03-01 00:00:00,64,Active, Mar,41
Branch Meetings,2024-03-01 00:00:00,65,Active, Mar,39
Branch Meetings,2024-03-01 00:00:00,66,Active, Mar,16
Branch Meetings,2024-03-01 00:00:00,67,Active, Mar,74
Branch Meetings,2024-03-01 00:00:00,68,Active, Mar,56
Branch Meetings,2024-03-01 00:00:00,69,Active, Mar,21
Branch Meetings,2024-03-01 00:00:00,70,Active, Mar,34
Branch Meetings,2024-03-01 00:00:00,71,Active, Mar,77
Branch Meetings,2024-03-01 00:00:00,72,Active, Mar,51
Branch Meetings,2024-03-01 00:00:00,73,Active, Mar,75
Branch Meetings,2024-03-01 00:00:00,74,Active, Mar,92
Branch Meetings,2024-03-01 00:00:00,75,Active, Mar,20
Branch Meetings,2024-03-01 00:00:00,76,Active, Mar,105
Branch Meetings,2024-03-01 00:00:00,77,Active, Mar,30
Branch Meetings,2024-03-01 00:00:00,78,Active, Mar,88
Branch Meetings,2024-03-01 00:00:00,79,Active, Mar,18
Branch Meetings,2024-03-01 00:00:00,80,Active, Mar,54
Branch Meetings,2024-03-01 00:00:00,81,Active, Mar,68
Branch Meetings,2024-03-01 00:00:00,82,Active, Mar,50
Branch Meetings,2024-03-01 00:00:00,83,Active, Mar,73
Branch Meetings,2024-03-01 00:00:00,84,Active, Mar,97
Branch Meetings,2024-03-01 00:00:00,85,Active, Mar,17
Branch Meetings,2024-03-01 00:00:00,86,Active, Mar,53
Branch Meetings,2024-03-01 00:00:00,87,Active, Mar,89
Branch Meetings,2024-03-01 00:00:00,88,Active, Mar,28
Branch Meetings,2024-03-01 00:00:00,89,Active, Mar,76
Branch Meetings,2024-03-01 00:00:00,90,Active, Mar,95
Branch Meetings,2024-03-01 00:00:00,91,Active, Mar,83
Branch Meetings,2024-03-01 00:00:00,92,Active, Mar,110
Branch Meetings,2024-03-01 00:00:00,93,Active, Mar,87
Branch Meetings,2024-03-01 00:00:00,94,Active, Mar,46
Branch Meetings,2024-03-01 00:00:00,95,Active, Mar,102
Branch Meetings,2024-03-01 00:00:00,96,Active, Mar,50
Branch Meetings,2024-03-01 00:00:00,97,Active, Mar,33
Branch Meetings,2024-03-01 00:00:00,98,Active, Mar,11
Branch Meetings,2024-03-01 00:00:00,99,Active, Mar,67
Branch Meetings,2024-03-01 00:00:00,100,Active, Mar,98
Branch Meetings,2024-03-01 00:00:00,101,Active, Mar,70
Branch Meetings,2024-03-01 00:00:00,102,Active, Mar,16
Branch Meetings,2024-03-01 00:00:00,103,Active, Mar,32
Branch Meetings,2024-03-01 00:00:00,104,Active, Mar,97
Branch Meetings,2024-03-01 00:00:00,105,Active, Mar,45
Branch Meetings,2024-03-01 00:00:00,106,Active, Mar,16
Branch Meetings,2024-03-01 00:00:00,107,Active, Mar,109
Branch Meetings,2024-03-01 00:00:00,108,Active, Mar,33
Branch Meetings,2024-03-01 00:00:00,109,Active, Mar,110
Branch Meetings,2024-03-01 00:00:00,110,Active, Mar,16
Branch Meetings,2024-03-01 00:00:00,111,Active, Mar,103
Branch Meetings,2024-03-01 00:00:00,112,Active, Mar,44
Branch Meetings,2024-03-01 00:00:00,113,Active, Mar,24
Branch Meetings,2024-03-01 00:00:00,114,Active, Mar,21
Branch Meetings,2024-03-01 00:00:00,115,Active, Mar,67
Branch Meetings,2024-03-01 00:00:00,116,Active, Mar,70
Branch Meetings,2024-03-01 00:00:00,117,Active, Mar,93
Branch Meetings,2024-03-01 00:00:00,118,Active, Mar,102
Branch Meetings,2024-03-01 00:00:00,119,Active, Mar,80
Branch Meetings,2024-03-01 00:00:00,120,Active, Mar,24
Branch Meetings,2024-03-01 00:00:00,121,Active, Mar,29
Branch Meetings,2024-03-01 00:00:00,122,Active, Mar,54
Branch Meetings,2024-03-01 00:00:00,123,Active, Mar,52
Branch Meetings,2024-03-01 00:00:00,124,Active, Mar,79
Branch Meetings,2024-03-01 00:00:00,125,Active, Mar,52
Branch Meetings,2024-03-01 00:00:00,126,Active, Mar,87
Branch Meetings,2024-03-01 00:00:00,127,Active, Mar,106
Branch Meetings,2024-03-01 00:00:00,128,Active, Mar,80
Branch Meetings,2024-03-01 00:00:00,129,Active, Mar,45
Branch Meetings,2024-03-01 00:00:00,130,Active, Mar,33
Branch Meetings,2024-03-01 00:00:00,131,Active, Mar,55
Branch Meetings,2024-03-01 00:00:00,132,Active, Mar,21
Branch Meetings,2024-03-01 00:00:00,133,Active, Mar,24
Branch Meetings,2024-03-01 00:00:00,134,Active, Mar,12
Branch Meetings,2024-03-01 00:00:00,135,Active, Mar,98
Branch Meetings,2024-03-01 00:00:00,136,Active, Mar,105
Branch Meetings,2024-03-01 00:00:00,137,Active, Mar,42
Branch Meetings,2024-03-01 00:00:00,138,Active, Mar,47
Branch Meetings,2024-03-01 00:00:00,139,Active, Mar,98
Branch Meetings,2024-03-01 00:00:00,140,Active, Mar,95
Branch Meetings,2024-03-01 00:00:00,141,Active, Mar,99
Branch Meetings,2024-03-01 00:00:00,142,Active, Mar,81
Branch Meetings,2024-03-01 00:00:00,143,Active, Mar,60
Branch Meetings,2024-03-01 00:00:00,144,Active, Mar,24
Branch Meetings,2024-03-01 00:00:00,145,Active, Mar,39
Branch Meetings,2024-03-01 00:00:00,146,Active, Mar,79
Branch Meetings,2024-03-01 00:00:00,147,Active, Mar,78
Branch Meetings,2024-03-01 00:00:00,148,Active, Mar,87
Branch Meetings,2024-03-01 00:00:00,149,Active, Mar,42
Branch Meetings,2024-03-01 00:00:00,150,Active, Mar,106
Branch Meetings,2024-03-01 00:00:00,151,Active, Mar,70
